V1,V2
gene7283,101722845
gene7284,101724153
gene7285,101723782
gene7286,101723424
gene7287,110348529
gene7288,101724740
gene7289,110348491
gene7290,101726346
gene7291,101696461
gene7292,101697801
gene7293,101698181
gene7294,110348492
gene7295,101714591
gene7296,101699291
gene7297,101698930
gene7298,101698567
gene7299,101699647
gene7300,101700003
gene7301,106009163
gene7302,110348532
gene7303,101703204
gene7304,110348470
gene7305,110348530
gene7306,101706327
gene7307,101707069
gene7308,110348531
gene7309,101708151
gene7310,101715318
gene7311,101708496
gene7312,101715663
gene7313,101708852
gene7314,101709802
gene7315,101709230
gene7316,101711119
gene7317,101711488
gene7318,101711863
gene7319,101712452
gene7320,101713772
gene7321,101715051
gene7322,101707177
gene7323,101716453
gene7324,101707546
gene7325,101716799
gene7326,101717148
gene7327,101717495
gene7328,101717830
gene7329,110348561
gene7330,101718072
gene7331,101719559
gene7332,110348562
gene7333,101707908
gene7334,110348563
gene7335,110348564
gene7336,101708272
gene7337,101720738
gene7338,101721079
gene7339,101721433
gene7340,101721782
gene7341,101708611
gene7342,101722629
gene7343,101708968
gene7344,101709344
gene7345,101709696
gene7346,110348566
gene7347,101722965
gene7348,101723312
gene7349,101710399
gene7350,101711122
gene7351,110348538
gene7352,110348539
gene7353,101711864
gene7354,101712223
gene7355,106009174
gene7356,101712570
gene7357,110348567
gene7358,110348540
gene7359,101713302
gene7360,110348568
gene7361,101712934
gene7362,101723673
gene7363,101724388
gene7364,110348570
gene7365,101725489
gene7366,110348541
gene7367,110348571
gene7368,101726716
gene7369,101696829
gene7370,101697207
gene7371,110348542
gene7372,101713660
gene7373,106009193
gene7374,101697573
gene7375,101697802
gene7376,101699292
gene7377,101698182
gene7378,106009165
gene7379,101714344
gene7380,101700860
gene7381,101699648
gene7382,101701212
gene7383,101714696
gene7384,101715052
gene7385,101702145
gene7386,110348573
gene7387,110348572
gene7388,101715417
gene7389,101702489
gene7390,101715766
gene7391,110348543
gene7392,101716455
gene7393,101702840
gene7394,110348544
gene7395,110348545
gene7396,101703205
gene7397,101704056
gene7398,101705479
gene7399,110348574
gene7400,101704766
gene7401,101704416
gene7402,101717149
gene7403,101706442
gene7404,101706814
gene7405,101707176
gene7406,101707545
gene7407,101717497
gene7408,110348576
gene7409,110348575
gene7410,101707906
gene7411,101708734
gene7412,101709099
gene7413,106009175
gene7414,106009176
gene7415,110348546
gene7416,101709448
gene7417,101710288
gene7418,101710649
gene7419,101711254
gene7420,106009177
gene7421,106009178
gene7422,106009179
gene7423,101711615
gene7424,101717833
gene7425,101712815
gene7426,101712454
gene7427,106009189
gene7428,101713416
gene7429,101718181
gene7430,101718523
gene7431,110348577
gene7432,101713773
gene7433,101714592
gene7434,110348547
gene7435,101714948
gene7436,110348578
gene7437,101718869
gene7438,101716215
gene7439,101716562
gene7440,110348548
gene7441,110348579
gene7442,101716910
gene7443,110348549
gene7444,101718522
gene7445,101718180
gene7446,110348550
gene7447,101719560
gene7448,101720251
gene7449,101720621
gene7450,106009168
gene7451,101718868
gene7452,101720958
gene7453,110348535
gene7454,101721323
gene7455,101719099
gene7456,110348581
gene7457,101719679
gene7458,101720956
gene7459,101720619
gene7460,101721322
gene7461,101722147
gene7462,101722966
gene7463,101723313
gene7464,101723674
gene7465,101724035
gene7466,106009180
gene7467,101724389
gene7468,101722034
gene7469,101724742
gene7470,101725114
gene7471,106009170
gene7472,101725490
gene7473,101725870
gene7474,101722390
gene7475,101726597
gene7476,106009181
gene7477,101726230
gene7478,110348551
gene7479,110348584
gene7480,101696691
gene7481,101723077
gene7482,101697055
gene7483,110348552
gene7484,106009196
gene7485,101697427
gene7486,101697803
gene7487,110348585
gene7488,101723426
gene7489,101723784
gene7490,101724156
gene7491,101698183
gene7492,101724512
gene7493,101724857
gene7494,101698568
gene7495,110348586
gene7496,101698932
gene7497,101699293
gene7498,101699649
gene7499,101700005
gene7500,101700367
gene7501,101700727
gene7502,101725620
gene7503,110348587
gene7504,110348553
gene7505,101725987
gene7506,106009198
gene7507,101726351
gene7508,101726717
gene7509,101702036
gene7510,106009182
gene7511,101702841
gene7512,110348588
gene7513,101696582
gene7514,110348536
gene7515,101697317
gene7516,101697692
gene7517,101705357
gene7518,101705736
gene7519,106009171
gene7520,101706094
gene7521,110348590
gene7522,110348591
gene7523,101698058
gene7524,101707428
gene7525,101708498
gene7526,101708153
gene7527,101707785
gene7528,110348554
gene7529,101698432
gene7530,101709231
gene7531,106009183
gene7532,101710038
gene7533,106009192
gene7534,101710650
gene7535,101698809
gene7536,101711007
gene7537,101711255
gene7538,101711616
gene7539,101712816
gene7540,101712222
gene7541,101699168
gene7542,101699529
gene7543,101699895
gene7544,101714013
gene7545,110348537
gene7546,101714343
gene7547,101715171
gene7548,101715530
gene7549,101717496
gene7550,101717831
gene7551,101718407
gene7552,110348602
gene7553,110348603
gene7554,110348604
gene7555,101718761
gene7556,101719100
gene7557,101719453
gene7558,110348594
gene7559,106009173
gene7560,101720034
gene7561,110348555
gene7562,101720620
gene7563,101700973
gene7564,101720957
gene7565,106009197
gene7566,101701331
gene7567,101701686
gene7568,101721205
gene7569,101702038
gene7570,101721563
gene7571,101721911
gene7572,110348595
gene7573,110348560
gene7574,110348556
gene7575,101702376
gene7576,110348557
gene7577,101703101
gene7578,101722275
gene7579,110348596
gene7580,101703446
gene7581,101723314
gene7582,101703794
gene7583,110348597
gene7584,101724155
gene7585,106009184
gene7586,101704166
gene7587,101724511
gene7588,101724856
gene7589,101725229
gene7590,101725619
gene7591,101725986
gene7592,106009185
gene7593,101696581
gene7594,106009186
gene7595,101704515
gene7596,101696944
gene7597,110348598
gene7598,101698057
gene7599,110348600
gene7600,110348599
gene7601,101705242
gene7602,101698431
gene7603,101705608
gene7604,101705988
gene7605,101706332
gene7606,101699070
gene7607,110348558
gene7608,101699419
gene7609,110348601
gene7610,101699777
gene7611,101700131
gene7612,101706704
gene7613,101700500
gene7614,101701685
gene7615,101701330
gene7616,101702037
gene7617,101703206
gene7618,101707071
gene7619,101707429
gene7620,101703550
gene7621,101703917
gene7622,101704292
gene7623,101704639
gene7624,101707786
gene7625,101708500
gene7626,110348559
gene7627,110348605
gene7628,101709581
gene7629,101721081
gene7630,110348633
gene7631,101711377
gene7632,101711749
gene7633,101712118
gene7634,101712455
gene7635,110348634
gene7636,101712817
gene7637,101713417
gene7638,110348635
gene7639,101713774
gene7640,101721436
gene7641,101714346
gene7642,101721785
gene7643,110348630
gene7644,101714698
gene7645,110348636
gene7646,110348606
gene7647,101722150
gene7648,110348639
gene7649,110348638
gene7650,101715880
gene7651,101722503
gene7652,110348607
gene7653,101722849
gene7654,101723193
gene7655,101723549
gene7656,110348640
gene7657,101723906
gene7658,101716109
gene7659,101716692
gene7660,101717499
gene7661,101718277
gene7662,101724979
gene7663,101718633
gene7664,101725359
gene7665,101725750
gene7666,101718973
gene7667,101719326
gene7668,101726098
gene7669,101726472
gene7670,101696336
gene7671,101696694
gene7672,101720036
gene7673,101720854
gene7674,101697060
gene7675,101697431
gene7676,101721080
gene7677,101698186
gene7678,101698574
gene7679,101698935
gene7680,101699296
gene7681,101699652
gene7682,110348608
gene7683,101721435
gene7684,101700008
gene7685,101700370
gene7686,101700730
gene7687,110348609
gene7688,110348641
gene7689,110348642
gene7690,101721783
gene7691,101722148
gene7692,106009216
gene7693,106009217
gene7694,101723785
gene7695,101722967
gene7696,101724390
gene7697,101724743
gene7698,106009218
gene7699,106009199
gene7700,101697057
gene7701,101697429
gene7702,101697805
gene7703,101698184
gene7704,101701452
gene7705,110348610
gene7706,101698810
gene7707,101699071
gene7708,110348611
gene7709,110348643
gene7710,101699896
gene7711,110348645
gene7712,110348644
gene7713,110348612
gene7714,101701798
gene7715,101700132
gene7716,106009200
gene7717,106009201
gene7718,101701084
gene7719,110348646
gene7720,101702274
gene7721,101701920
gene7722,101702615
gene7723,101703447
gene7724,101702492
gene7725,101702844
gene7726,101703209
gene7727,101703553
gene7728,101704293
gene7729,106009219
gene7730,101704641
gene7731,101704988
gene7732,106009223
gene7733,101705989
gene7734,110348647
gene7735,106009202
gene7736,101705609
gene7737,101703922
gene7738,101706817
gene7739,101707430
gene7740,101708039
gene7741,101704990
gene7742,101705360
gene7743,101705740
gene7744,101708384
gene7745,101708736
gene7746,101706097
gene7747,101709101
gene7748,101709449
gene7749,101706447
gene7750,101706821
gene7751,101707181
gene7752,101707913
gene7753,101708275
gene7754,110348632
gene7755,101708972
gene7756,101710888
gene7757,110348631
gene7758,110348701
gene7759,101709700
gene7760,101711257
gene7761,101711618
gene7762,101710042
gene7763,101711984
gene7764,106009224
gene7765,101713304
gene7766,101713662
gene7767,101714699
gene7768,110348702
gene7769,110348613
gene7770,101715055
gene7771,101715419
gene7772,101715768
gene7773,101716110
gene7774,101716456
gene7775,110348648
gene7776,101716803
gene7777,101717151
gene7778,101717941
gene7779,101718278
gene7780,101719103
gene7781,101719456
gene7782,101710762
gene7783,101711126
gene7784,101711494
gene7785,101721679
gene7786,101722035
gene7787,101722391
gene7788,101723192
gene7789,101723546
gene7790,110348649
gene7791,101724158
gene7792,106009204
gene7793,101724858
gene7794,101724513
gene7795,101725621
gene7796,106009205
gene7797,101725231
gene7798,101726233
gene7799,101697318
gene7800,101696946
gene7801,101696334
gene7802,101699170
gene7803,101712226
gene7804,110348650
gene7805,101700501
gene7806,101701214
gene7807,101712573
gene7808,101701585
gene7809,110348614
gene7810,110348615
gene7811,101701921
gene7812,110348616
gene7813,101702275
gene7814,101702616
gene7815,101703919
gene7816,101704294
gene7817,101704517
gene7818,110348617
gene7819,101705243
gene7820,101713305
gene7821,101705852
gene7822,110348618
gene7823,101706705
gene7824,101708040
gene7825,110348652
gene7826,110348651
gene7827,101707667
gene7828,101707305
gene7829,101706944
gene7830,101708858
gene7831,101709698
gene7832,101711008
gene7833,106009207
gene7834,101711866
gene7835,101713664
gene7836,101714017
gene7837,101714348
gene7838,101712225
gene7839,101714701
gene7840,101712456
gene7841,110348653
gene7842,101712819
gene7843,110348654
gene7844,101713419
gene7845,101714016
gene7846,101714700
gene7847,101714347
gene7848,101715056
gene7849,110348655
gene7850,110348656
gene7851,110348657
gene7852,110348659
gene7853,110348658
gene7854,101715881
gene7855,101716693
gene7856,106009225
gene7857,101717041
gene7858,110348661
gene7859,110348660
gene7860,101718634
gene7861,101718075
gene7862,101718974
gene7863,101715058
gene7864,101715421
gene7865,110348662
gene7866,101719327
gene7867,110348664
gene7868,110348663
gene7869,101719681
gene7870,110348619
gene7871,101716113
gene7872,101721206
gene7873,101722149
gene7874,110348703
gene7875,101721784
gene7876,101722501
gene7877,110348620
gene7878,101716458
gene7879,101722847
gene7880,106009208
gene7881,101723547
gene7882,101724159
gene7883,101716805
gene7884,101717154
gene7885,101724744
gene7886,101725988
gene7887,110348666
gene7888,101697058
gene7889,106009220
gene7890,110348667
gene7891,101696335
gene7892,106009209
gene7893,101717502
gene7894,110348621
gene7895,101697950
gene7896,110348622
gene7897,101698323
gene7898,101700246
gene7899,101699897
gene7900,110348668
gene7901,110348669
gene7902,101701797
gene7903,101702040
gene7904,110348670
gene7905,101702377
gene7906,101702719
gene7907,101703797
gene7908,101705108
gene7909,106009221
gene7910,110348671
gene7911,110348672
gene7912,110348673
gene7913,110348623
gene7914,101706205
gene7915,110348674
gene7916,101706819
gene7917,106009222
gene7918,110348675
gene7919,101707431
gene7920,101708859
gene7921,101708501
gene7922,101709233
gene7923,101709805
gene7924,110348624
gene7925,101710760
gene7926,101711124
gene7927,101711986
gene7928,110348625
gene7929,101718526
gene7930,101712936
gene7931,110348676
gene7932,101712330
gene7933,101714458
gene7934,101714815
gene7935,110348678
gene7936,110348677
gene7937,101715175
gene7938,101716694
gene7939,101716457
gene7940,101717391
gene7941,106007601
gene7942,101717943
gene7943,110348679
gene7944,110348680
gene7945,110348626
gene7946,101718525
gene7947,110348627
gene7948,110348628
gene7949,101720512
gene7950,101722037
gene7951,110348684
gene7952,110348681
gene7953,101719807
gene7954,110348683
gene7955,110348682
gene7956,101722392
gene7957,110348629
gene7958,101722737
gene7959,106009211
gene7960,101723317
gene7961,101724160
gene7962,101724978
gene7963,101724746
gene7964,101725873
gene7965,101719207
gene7966,101726235
gene7967,101726601
gene7968,101696693
gene7969,101697059
gene7970,101697430
gene7971,110348685
gene7972,101698573
gene7973,101699171
gene7974,101699531
gene7975,101719563
gene7976,101720254
gene7977,110348686
gene7978,110348687
gene7979,101700975
gene7980,106009227
gene7981,106009228
gene7982,106009231
gene7983,106009230
gene7984,106009232
gene7985,101701333
gene7986,101702378
gene7987,110348688
gene7988,101703330
gene7989,110348689
gene7990,106009212
gene7991,101703921
gene7992,101704296
gene7993,106009213
gene7994,110348690
gene7995,101704880
gene7996,101705482
gene7997,110348692
gene7998,101705854
gene7999,101706574
gene8000,110348691
gene8001,110348693
gene8002,110348694
gene8003,101707912
gene8004,101710889
gene8005,101720623
gene8006,110348695
gene8007,110348696
gene8008,101711621
gene8009,101711258
gene8010,101712457
gene8011,101713550
gene8012,101713900
gene8013,101714594
gene8014,101714248
gene8015,101715532
gene8016,101715176
gene8017,101720960
gene8018,110348697
gene8019,101716913
gene8020,110348698
gene8021,101719562
gene8022,106009215
gene8023,110348700
gene8024,101720376
gene8025,110348699
gene8026,110348728
gene8027,101722738
gene8028,101721681
gene8029,101724859
gene8030,101723550
gene8031,101725232
gene8032,101696466
gene8033,101726602
gene8034,101697061
gene8035,101697693
gene8036,101698575
gene8037,101700504
gene8038,101699899
gene8039,101698811
gene8040,101700864
gene8041,101701217
gene8042,101708504
gene8043,101702278
gene8044,101702619
gene8045,101702980
gene8046,101704059
gene8047,101705112
gene8048,101706946
gene8049,106009237
gene8050,101709237
gene8051,101707671
gene8052,101708737
gene8053,101709583
gene8054,110348729
gene8055,101710651
gene8056,101711009
gene8057,101712119
gene8058,101713665
gene8059,101714018
gene8060,101709586
gene8061,101715059
gene8062,101716114
gene8063,101709935
gene8064,101716695
gene8065,101717043
gene8066,101710295
gene8067,101717392
gene8068,101718410
gene8069,101710656
gene8070,110348731
gene8071,101719684
gene8072,110348733
gene8073,101721438
gene8074,101720857
gene8075,110348732
gene8076,101711379
gene8077,101723427
gene8078,101726236
gene8079,101726603
gene8080,101696467
gene8081,110343895
gene8082,101697062
gene8083,101697320
gene8084,101698187
gene8085,101698576
gene8086,101698936
gene8087,101699900
gene8088,110348719
gene8089,101700250
gene8090,101700619
gene8091,110348735
gene8092,110348734
gene8093,110348736
gene8094,106009241
gene8095,101704298
gene8096,101704882
gene8097,110348720
